CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV,CRIM_scaled,ZN_scaled,INDUS_scaled,NOX_scaled,RM_scaled,AGE_scaled,DIS_scaled,RAD_scaled,TAX_scaled,PTRATIO_scaled,B_scaled,LSTAT_scaled,MEDV_scaled,RM_AGE_interaction,distance_mean,environment_score
0.05059,0.0,4.49,0,0.449,6.389,48.0,4.7794,3,247,18.5,396.9,9.62,23.9,0.0048845242,0.0,0.1477272727,0.1316872428,0.5455623306,0.4644696189,0.4199420103,0.0869565217,0.1145038168,0.6022727273,1.0,0.26097742500000004,0.5905172414000001,306.672,3.8897,2.4695
0.057350000000000005,0.0,4.49,0,0.449,6.63,56.1,4.4377,3,247,18.5,392.3,6.53,26.6,0.0056303879000000005,0.0,0.1477272727,0.1316872428,0.6272018970000001,0.5478887745000001,0.3806263807,0.0869565217,0.1145038168,0.6022727273,0.912868474,0.1587695361,0.6751567398,371.943,3.71885,2.4695
0.05188,0.0,4.49,0,0.449,6.015,45.1,4.4272,3,247,18.5,395.99,12.86,22.5,0.0050268562,0.0,0.1477272727,0.1316872428,0.41886856370000003,0.4346035015,0.3794182622,0.0869565217,0.1145038168,0.6022727273,0.9827631112,0.3681468618,0.5466300940000001,271.2765,3.7136,2.4695
0.07151,0.0,4.49,0,0.449,6.121,56.8,3.7476000000000003,3,247,18.5,395.15,8.44,22.2,0.0071927295,0.0,0.1477272727,0.1316872428,0.4547764228,0.5550978373000001,0.3012242268,0.0869565217,0.1145038168,0.6022727273,0.9668521369,0.2219465807,0.5372257053,347.6728,3.3738,2.4695
0.056600000000000004,0.0,3.41,0,0.489,7.007,86.3,3.4217,2,270,17.8,396.9,5.5,23.6,0.0055476367000000006,0.0,0.10813782990000001,0.2139917695,0.7549119241000001,0.8589083419,0.263726528,0.0434782609,0.1583969466,0.5227272727,1.0,0.1247002398,0.5811128527,604.7041,2.71085,1.9495
0.053020000000000005,0.0,3.41,0,0.489,7.079,63.1,3.4145,2,270,17.8,396.06,5.7,28.7,0.005152637900000001,0.0,0.10813782990000001,0.2139917695,0.7793021680000001,0.6199794027000001,0.2628981038,0.0434782609,0.1583969466,0.5227272727,0.9840890257,0.1313156371,0.7409874608,446.6849,2.70725,1.9495
0.04684000000000001,0.0,3.41,0,0.489,6.417,66.1,3.0923,2,270,17.8,392.18,8.81,22.6,0.004470768500000001,0.0,0.10813782990000001,0.2139917695,0.5550474255,0.6508753862000001,0.22582612300000002,0.0434782609,0.1583969466,0.5227272727,0.9105954777,0.2341850657,0.5497648903,424.1637,2.54615,1.9495
0.03932,0.0,3.41,0,0.489,6.405,73.9,3.0921,2,270,17.8,393.55,8.2,22.0,0.0036410504,0.0,0.10813782990000001,0.2139917695,0.5509823848000001,0.7312049434,0.22580311120000002,0.0434782609,0.1583969466,0.5227272727,0.9365455191000001,0.2140081039,0.5309561129,473.3295,2.54605,1.9495
0.042030000000000005,28.0,15.04,0,0.464,6.442,53.6,3.6659,4,270,18.2,395.01,8.16,22.9,0.0039400578000000006,0.896,0.534457478,0.16255144030000002,0.5635162602,0.5221421215000001,0.2918239138,0.1304347826,0.1583969466,0.5681818182,0.9642003078,0.2126850244,0.559169279,345.2912,3.8329500000000003,7.752
0.02875,28.0,15.04,0,0.464,6.211,28.9,3.6659,4,270,18.2,396.33,6.21,25.0,0.0024748109,0.896,0.534457478,0.16255144030000002,0.48526422760000004,0.2677651905,0.2918239138,0.1304347826,0.1583969466,0.5681818182,0.9892032674000001,0.1481849004,0.625,179.4979,3.8329500000000003,7.752
0.042940000000000006,28.0,15.04,0,0.464,6.249,77.3,3.615,4,270,18.2,396.9,10.59,20.6,0.0040404626,0.896,0.534457478,0.16255144030000002,0.4981368564,0.7662203913000001,0.2859674153,0.1304347826,0.1583969466,0.5681818182,1.0,0.293062102,0.4870689655,483.0477,3.8075,7.752
0.12204000000000001,0.0,2.89,0,0.445,6.625,57.8,3.4952,2,276,18.0,357.98,6.65,28.4,0.0127679499,0.0,0.08907624630000001,0.1234567901,0.6255081301000001,0.5653964985000001,0.27218335790000003,0.0434782609,0.1698473282,0.5454545455,0.2627915236,0.16273877450000002,0.7315830721000001,382.925,2.7476000000000003,1.6675
0.11504,0.0,2.89,0,0.445,6.163,69.6,3.4952,2,276,18.0,391.83,11.34,21.4,0.011995605900000001,0.0,0.08907624630000001,0.1234567901,0.469004065,0.6869207003000001,0.27218335790000003,0.0434782609,0.1698473282,0.5454545455,0.9039659051000001,0.3178698421,0.5121473354,428.9448,2.7476000000000003,1.6675
0.12083,0.0,2.89,0,0.445,7.7305,76.0,3.4952,2,276,18.0,396.9,4.21,36.9625,0.0126344448,0.0,0.08907624630000001,0.1234567901,1.0,0.7528321318000001,0.27218335790000003,0.0434782609,0.1698473282,0.5454545455,1.0,0.082030927,1.0,587.518,2.7476000000000003,1.6675
0.08187000000000001,0.0,2.89,0,0.445,7.7305,36.9,3.4952,2,276,18.0,393.53,3.5700000000000003,36.9625,0.0083357986,0.0,0.08907624630000001,0.1234567901,1.0,0.35015447990000004,0.27218335790000003,0.0434782609,0.1698473282,0.5454545455,0.9361666864,0.0608616555,1.0,285.25545,2.7476000000000003,1.6675
0.06860000000000001,0.0,2.89,0,0.445,7.416,62.5,3.4952,2,276,18.0,396.9,6.19,33.2,0.006871655000000001,0.0,0.08907624630000001,0.1234567901,0.8934620596,0.6138002060000001,0.27218335790000003,0.0434782609,0.1698473282,0.5454545455,1.0,0.14752336060000001,0.8820532915,463.5,2.7476000000000003,1.6675
0.14866000000000001,0.0,8.56,0,0.52,6.727,79.9,2.7778,5,384,20.9,394.76,9.42,27.5,0.0157050639,0.0,0.2969208211,0.2777777778,0.6600609756,0.7929969104,0.1896400957,0.1739130435,0.3759541985,0.875,0.9594648988000001,0.2543620276,0.703369906,537.4873,3.8889,4.54
0.11432,0.0,8.56,0,0.52,6.781,71.3,2.8561,5,384,20.9,395.58,7.67,26.5,0.0119161648,0.0,0.2969208211,0.2777777778,0.6783536585000001,0.7044284243000001,0.1986492084,0.1739130435,0.3759541985,0.875,0.9749970404,0.1964773009,0.6720219436,483.4853,3.92805,4.54
0.22876000000000002,0.0,8.56,0,0.52,6.405,85.4,2.7147,5,384,20.9,344.10625,10.63,18.6,0.0245428861,0.0,0.2969208211,0.2777777778,0.5509823848000001,0.8496395469,0.1823798785,0.1739130435,0.3759541985,0.875,0.0,0.29438518150000004,0.4243730408,546.987,3.8573500000000003,4.54
0.21161000000000002,0.0,8.56,0,0.52,6.1370000000000005,87.4,2.7147,5,384,20.9,394.47,13.44,19.3,0.022650643300000002,0.0,0.2969208211,0.2777777778,0.46019647700000005,0.8702368692,0.1823798785,0.1739130435,0.3759541985,0.875,0.9539718243,0.3873315141,0.44631661440000003,536.3738,3.8573500000000003,4.54
0.1396,0.0,8.56,0,0.52,6.167,90.0,2.421,5,384,20.9,392.69,12.33,20.1,0.0147054301,0.0,0.2969208211,0.2777777778,0.47035907860000004,0.8970133883,0.1485870766,0.1739130435,0.3759541985,0.875,0.9202557121,0.3506160589,0.47139498430000004,555.03,3.7105,4.54
0.13262000000000002,0.0,8.56,0,0.52,5.851,96.7,2.1069,5,384,20.9,394.05,16.47,19.5,0.0139352927,0.0,0.2969208211,0.2777777778,0.3633130081,0.9660144181,0.1124470729,0.1739130435,0.3759541985,0.875,0.9460163372,0.4875547838,0.4525862069,565.7917,3.5534499999999998,4.54
0.17120000000000002,0.0,8.56,0,0.52,5.836,91.9,2.211,5,384,20.9,395.67,18.66,19.5,0.018192011600000002,0.0,0.2969208211,0.2777777778,0.35823170730000004,0.9165808445,0.1244247054,0.1739130435,0.3759541985,0.875,0.9767017876,0.5599933846,0.4525862069,536.3284,3.6055,4.54
0.13117,0.0,8.56,0,0.52,6.127,85.2,2.1224,5,384,20.9,387.69,14.09,20.4,0.0137753072,0.0,0.2969208211,0.2777777778,0.45680894310000003,0.8475798146,0.114230486,0.1739130435,0.3759541985,0.875,0.8255475317000001,0.4088315554,0.48079937300000003,522.0204,3.5612,4.54
0.12802000000000002,0.0,8.56,0,0.52,6.474,97.1,2.4329,5,384,20.9,395.24,12.27,19.8,0.013427752400000001,0.0,0.2969208211,0.2777777778,0.5743563686000001,0.9701338826,0.1499562776,0.1739130435,0.3759541985,0.875,0.9685568841000001,0.3486314397,0.4619905956,628.6254,3.71645,4.54
0.26363000000000003,0.0,8.56,0,0.52,6.229,91.2,2.5451,5,384,20.9,391.23,15.55,19.4,0.028390262700000002,0.0,0.2969208211,0.2777777778,0.4913617886,0.9093717817,0.1628658873,0.1739130435,0.3759541985,0.875,0.8926009234000001,0.45712395600000005,0.4494514107,568.0848,3.77255,4.54
0.10793000000000001,0.0,8.56,0,0.52,6.195,54.4,2.7778,5,384,20.9,393.49,13.0,21.7,0.0112111251,0.0,0.2969208211,0.2777777778,0.4798441734,0.5303810505000001,0.1896400957,0.1739130435,0.3759541985,0.875,0.935409021,0.37277764,0.5215517241000001,337.008,3.8889,4.54
0.10084000000000001,0.0,10.01,0,0.547,6.715,81.6,2.6775,6,432,17.8,395.59,10.16,22.8,0.0104288509,0.0,0.3500733138,0.33333333330000003,0.6559959350000001,0.8105046344,0.178099687,0.2173913043,0.4675572519,0.5227272727,0.9751864567,0.2788389978,0.5560344828,547.944,4.33875,5.2785
0.12329000000000001,0.0,10.01,0,0.547,5.913,92.9,2.3534,6,432,17.8,394.95,16.21,18.8,0.0129058685,0.0,0.3500733138,0.33333333330000003,0.3843157182,0.9268795057,0.1408090943,0.2173913043,0.4675572519,0.5227272727,0.9630638096,0.4789547672,0.4306426332,549.3177,4.1767,5.2785
0.22212,0.0,10.01,0,0.547,6.092,95.4,2.548,6,432,17.8,396.9,17.09,18.7,0.0238102627,0.0,0.3500733138,0.33333333330000003,0.44495257450000003,0.9526261586,0.1631995582,0.2173913043,0.4675572519,0.5227272727,1.0,0.5080625155,0.427507837,581.1768,4.274,5.2785
0.14231000000000002,0.0,10.01,0,0.547,6.254,84.2,2.2565,6,432,17.8,388.74,10.45,18.5,0.0150044375,0.0,0.3500733138,0.33333333330000003,0.4998306233,0.8372811535,0.1296598859,0.2173913043,0.4675572519,0.5227272727,0.8454362496000001,0.28843132390000004,0.4212382445,526.5868,4.12825,5.2785
0.17134000000000002,0.0,10.01,0,0.547,5.928,88.2,2.4631,6,432,17.8,344.91,15.76,18.3,0.0182074585,0.0,0.3500733138,0.33333333330000003,0.389397019,0.8784757981,0.1534310567,0.2173913043,0.4675572519,0.5227272727,0.015224340000000001,0.4640701232,0.41496865200000005,522.8496,4.23155,5.2785
0.13158,0.0,10.01,0,0.547,6.176,72.5,2.7301,6,432,17.8,393.3,12.04,21.2,0.0138205445,0.0,0.3500733138,0.33333333330000003,0.4734078591,0.7167868177000001,0.18415178570000001,0.2173913043,0.4675572519,0.5227272727,0.9318101101,0.3410237327,0.5058777429,447.76,4.36505,5.2785
0.15098,0.0,10.01,0,0.547,6.021,82.6,2.7474,6,432,17.8,394.51,10.3,19.2,0.0159610408,0.0,0.3500733138,0.33333333330000003,0.42090108400000004,0.8208032956,0.1861423049,0.2173913043,0.4675572519,0.5227272727,0.9547294898,0.2834697759,0.4431818182,497.3346,4.3737,5.2785
0.13058,0.0,10.01,0,0.547,5.872,73.1,2.4775,6,432,17.8,344.10625,15.37,20.4,0.0137102096,0.0,0.3500733138,0.33333333330000003,0.37042682930000004,0.7229660144000001,0.155087905,0.2173913043,0.4675572519,0.5227272727,0.0,0.4511700984,0.48079937300000003,429.2432,4.23875,5.2785
0.14476,0.0,10.01,0,0.547,5.731,65.2,2.7592,6,432,17.8,391.5,13.61,19.3,0.0152747579,0.0,0.3500733138,0.33333333330000003,0.3226626016,0.6416065911000001,0.1875,0.2173913043,0.4675572519,0.5227272727,0.8977151651,0.3929546018,0.44631661440000003,373.6612,4.3796,5.2785
0.06899000000000001,0.0,25.65,0,0.581,5.87,69.7,2.2577,2,188,19.1,389.15,14.37,22.0,0.0069146856000000005,0.0,0.9233870968000001,0.40329218110000004,0.36974932250000003,0.6879505664000001,0.12979795660000001,0.0434782609,0.0019083969,0.6704545455,0.8532023204,0.4180931117,0.5309561129,409.139,2.12885,13.1155
0.07165,0.0,25.65,0,0.581,6.004,84.1,2.1974,2,188,19.1,377.67,14.27,20.3,0.0072081764,0.0,0.9233870968000001,0.40329218110000004,0.4151422764,0.8362512873,0.1228599043,0.0434782609,0.0019083969,0.6704545455,0.6357523381,0.41478541300000005,0.4776645768,504.9364,2.0987,13.1155
0.09299,0.0,25.65,0,0.581,5.961,92.9,2.0869,2,188,19.1,378.09,17.93,20.5,0.0095627223,0.0,0.9233870968000001,0.40329218110000004,0.4005758808,0.9268795057,0.11014589470000001,0.0434782609,0.0019083969,0.6704545455,0.6437078253,0.5358471843,0.4839341693,553.7769,2.04345,13.1155
0.15038,0.0,25.65,0,0.581,5.856,97.0,1.9444,2,188,19.1,370.31,25.41,17.3,0.0158948398,0.0,0.9233870968000001,0.40329218110000004,0.3650067751,0.9691040165,0.09375000000000001,0.0434782609,0.0019083969,0.6704545455,0.4963418965,0.7832630447000001,0.3836206897,568.032,1.9722,13.1155
0.09849000000000001,0.0,25.65,0,0.581,5.879,95.8,2.0063,2,188,19.1,379.38,17.58,18.8,0.010169564,0.0,0.9233870968000001,0.40329218110000004,0.37279810300000005,0.9567456231,0.10087214650000001,0.0434782609,0.0019083969,0.6704545455,0.6681425358,0.524270239,0.4306426332,563.2082,2.00315,13.1155
0.16902,0.0,25.65,0,0.581,5.986,88.4,1.9929000000000001,2,188,19.1,385.02,14.81,21.4,0.0179514816,0.0,0.9233870968000001,0.40329218110000004,0.40904471540000004,0.8805355304,0.0993303571,0.0434782609,0.0019083969,0.6704545455,0.7749733633,0.4326469859,0.5121473354,529.1624,1.99645,13.1155
0.38735,0.0,25.65,0,0.581,5.6129999999999995,95.6,1.7572,2,188,19.1,359.29,27.26,15.7,0.042040891500000004,0.0,0.9233870968000001,0.40329218110000004,0.28268970190000003,0.9546858908,0.072210972,0.0434782609,0.0019083969,0.6704545455,0.2876050669,0.8444554701,0.3334639498,536.6028,1.8786,13.1155
0.25915000000000005,0.0,21.89,0,0.624,5.693,96.0,1.7883,4,437,21.2,392.11,17.19,16.2,0.0278959625,0.0,0.7855571848,0.4917695473,0.3097899729,0.9588053553,0.0757893041,0.1304347826,0.47709923660000003,0.9090909091,0.9092695632000001,0.5113702142000001,0.349137931,546.528,2.8941500000000002,11.257
0.32543000000000005,0.0,21.89,0,0.624,6.431,98.8,1.8125,4,437,21.2,396.9,15.39,18.0,0.035208957,0.0,0.7855571848,0.4917695473,0.5597899729,0.9876416066,0.0785737297,0.1304347826,0.47709923660000003,0.9090909091,1.0,0.45183163810000004,0.4055642633,635.3828,2.90625,11.257
0.8812500000000001,0.0,21.89,0,0.624,5.6370000000000005,94.7,1.9799,4,437,21.2,396.9,18.34,14.3,0.0965352785,0.0,0.7855571848,0.4917695473,0.2908197832,0.9454170958,0.09783459130000001,0.1304347826,0.47709923660000003,0.9090909091,1.0,0.5494087489,0.2895768025,533.8239,2.9899500000000003,11.257
0.34006000000000003,0.0,21.89,0,0.624,6.458,98.9,2.1185,4,437,21.2,395.04,12.6,19.2,0.036823156,0.0,0.7855571848,0.4917695473,0.5689363144,0.9886714727,0.11378175630000001,0.1304347826,0.47709923660000003,0.9090909091,0.9647685569000001,0.35954684530000003,0.4431818182,638.6962,3.05925,11.257
1.1929400000000001,0.0,21.89,0,0.624,6.326,97.7,2.271,4,437,21.2,396.9,12.26,19.6,0.1309255509,0.0,0.7855571848,0.4917695473,0.5242208672,0.9763130793,0.1313282401,0.1304347826,0.47709923660000003,0.9090909091,1.0,0.3483006698,0.4557210031,618.0502,3.1355,11.257
0.5900500000000001,0.0,21.89,0,0.624,6.372,97.9,2.3274,4,437,21.2,385.76,11.12,23.0,0.0644057675,0.0,0.7855571848,0.4917695473,0.539803523,0.9783728115,0.1378175626,0.1304347826,0.47709923660000003,0.9090909091,0.788990174,0.31059290500000003,0.5623040752,623.8188,3.1637,11.257
0.32982,0.0,21.89,0,0.624,5.822,95.4,2.4699,4,437,21.2,388.69,15.03,18.4,0.035693327000000004,0.0,0.7855571848,0.4917695473,0.3534891599,0.9526261586,0.1542134573,0.1304347826,0.47709923660000003,0.9090909091,0.8444891678,0.43992392290000004,0.4181034483,555.4188,3.23495,11.257
0.9761700000000001,0.0,21.89,0,0.624,5.757,98.4,2.346,4,437,21.2,344.10625,17.31,15.6,0.1070082634,0.0,0.7855571848,0.4917695473,0.33147018970000003,0.9835221421,0.1399576583,0.1304347826,0.47709923660000003,0.9090909091,0.0,0.5153394526,0.33032915360000004,566.4888,3.173,11.257
0.55778,0.0,21.89,0,0.624,6.335,98.2,2.1107,4,437,21.2,394.67,16.96,18.1,0.0608452616,0.0,0.7855571848,0.4917695473,0.5272696477000001,0.9814624099,0.1128842968,0.1304347826,0.47709923660000003,0.9090909091,0.9577601515,0.5037625072,0.4086990596,622.097,3.05535,11.257
0.32264000000000004,0.0,21.89,0,0.624,5.942,93.5,1.9669,4,437,21.2,378.25,16.9,17.4,0.0349011227,0.0,0.7855571848,0.4917695473,0.39413956640000003,0.9330587024,0.0963388255,0.1304347826,0.47709923660000003,0.9090909091,0.646738487,0.501777888,0.38675548590000003,555.577,2.98345,11.257
0.35233000000000003,0.0,21.89,0,0.624,6.454,98.4,1.8498,4,437,21.2,394.08,14.59,17.1,0.0381769647,0.0,0.7855571848,0.4917695473,0.5675813008,0.9835221421,0.0828654271,0.1304347826,0.47709923660000003,0.9090909091,0.9465845862000001,0.4253700488,0.37735109720000004,635.0736,2.9249,11.257
0.24980000000000002,0.0,21.89,0,0.624,5.857,98.2,1.6686,4,437,21.2,392.04,21.32,13.3,0.0268643316,0.0,0.7855571848,0.4917695473,0.3653455285,0.9814624099,0.0620167526,0.1304347826,0.47709923660000003,0.9090909091,0.9079436486,0.6479781692000001,0.2582288401,575.1574,2.8343,11.257
0.54452,0.0,21.89,0,0.624,6.151,97.9,1.6687,4,437,21.2,396.9,18.46,17.8,0.0593822213,0.0,0.7855571848,0.4917695473,0.4649390244,0.9783728115,0.0620282585,0.1304347826,0.47709923660000003,0.9090909091,1.0,0.5533779873,0.39929467080000003,602.1829,2.83435,11.257
0.2909,0.0,21.89,0,0.624,6.174,93.6,1.6118999999999999,4,437,21.2,388.08,24.16,14.0,0.0313990943,0.0,0.7855571848,0.4917695473,0.4727303523,0.9340885685,0.055492912400000004,0.1304347826,0.47709923660000003,0.9090909091,0.8329347697,0.7419168114,0.2801724138,577.8864,2.80595,11.257
1.62864,0.0,21.89,0,0.624,5.019,100.0,1.4394,4,437,21.2,396.9,31.9625,14.4,0.1789984491,0.0,0.7855571848,0.4917695473,0.0814701897,1.0,0.0356452504,0.1304347826,0.47709923660000003,0.9090909091,1.0,1.0,0.2927115987,501.9,2.7197,11.257
3.32105,0.0,19.58,0,0.871,5.4030000000000005,100.0,1.3216,5,403,14.7,396.9,26.82,13.4,0.3657302685,0.0,0.7008797654000001,1.0,0.2115514905,1.0,0.0220913108,0.1739130435,0.41221374050000004,0.1704545455,1.0,0.829901596,0.2613636364,540.3,3.1608,10.2255
4.0974,0.0,19.58,0,0.871,5.468,100.0,1.4118,5,403,14.7,396.9,26.42,15.6,0.4513887366,0.0,0.7008797654000001,1.0,0.2335704607,1.0,0.0324696244,0.1739130435,0.41221374050000004,0.1704545455,1.0,0.8166708013,0.33032915360000004,546.8,3.2059,10.2255
2.7797400000000003,0.0,19.58,0,0.871,4.9030000000000005,97.8,1.3459,5,403,14.7,396.9,29.29,11.8,0.3060049058,0.0,0.7008797654000001,1.0,0.0421747967,0.9773429454,0.0248872423,0.1739130435,0.41221374050000004,0.1704545455,1.0,0.9116017531,0.2112068966,479.5134,3.17295,10.2255
2.37934,0.0,19.58,0,0.871,6.13,100.0,1.4191,5,403,14.7,344.10625,27.8,13.8,0.2618268281,0.0,0.7008797654000001,1.0,0.45782520330000004,1.0,0.0333095545,0.1739130435,0.41221374050000004,0.1704545455,0.0,0.8623170429,0.2739028213,613.0,3.20955,10.2255
2.15505,0.0,19.58,0,0.871,5.628,100.0,1.5166,5,403,14.7,344.10625,16.65,15.6,0.2370798224,0.0,0.7008797654000001,1.0,0.2877710027,1.0,0.0445277982,0.1739130435,0.41221374050000004,0.1704545455,0.0,0.4935086414,0.33032915360000004,562.8,3.2583,10.2255
2.36862,0.0,19.58,0,0.871,4.926,95.7,1.4608,5,403,14.7,391.71,29.53,14.6,0.2606440384,0.0,0.7008797654000001,1.0,0.0499661247,0.9557157570000001,0.038107511000000004,0.1739130435,0.41221374050000004,0.1704545455,0.9016929087000001,0.9195402299000001,0.2989811912,471.4182,3.2304,10.2255
2.33099,0.0,19.58,0,0.871,5.186,93.8,1.5296,5,403,14.7,356.99,28.32,17.8,0.2564921376,0.0,0.7008797654000001,1.0,0.1380420054,0.9361483007,0.046023564100000004,0.1739130435,0.41221374050000004,0.1704545455,0.2440393039,0.8795170760000001,0.39929467080000003,486.4468,3.2648,10.2255
2.7339700000000002,0.0,19.58,0,0.871,5.5969999999999995,94.9,1.5257,5,403,14.7,351.85,21.45,15.4,0.3009548792,0.0,0.7008797654000001,1.0,0.2772696477,0.9474768280000001,0.0455748343,0.1739130435,0.41221374050000004,0.1704545455,0.1466792944,0.6522781775000001,0.3240595611,531.1553,3.2628500000000003,10.2255
1.6566,0.0,19.58,0,0.871,6.122,97.3,1.6179999999999999,5,403,14.7,372.8,14.1,21.5,0.1820834118,0.0,0.7008797654000001,1.0,0.4551151762,0.9721936148,0.0561947717,0.1739130435,0.41221374050000004,0.1704545455,0.5435065704,0.4091623253,0.5152821317,595.6706,3.309,10.2255
1.49632,0.0,19.58,0,0.871,5.404,100.0,1.5916000000000001,5,403,14.7,344.10625,13.28,19.6,0.1643989405,0.0,0.7008797654000001,1.0,0.2118902439,1.0,0.0531572165,0.1739130435,0.41221374050000004,0.1704545455,0.0,0.3820391962,0.4557210031,540.4,3.2958,10.2255
1.12658,0.0,19.58,0,0.871,5.012,88.0,1.6102,5,403,14.7,344.10625,12.12,15.3,0.1236037296,0.0,0.7008797654000001,1.0,0.079098916,0.8764160659,0.055297312200000004,0.1739130435,0.41221374050000004,0.1704545455,0.0,0.3436698917,0.3209247649,441.056,3.3051,10.2255
2.14918,0.0,19.58,0,0.871,5.709,98.5,1.6232,5,403,14.7,344.10625,15.79,19.4,0.23643215680000002,0.0,0.7008797654000001,1.0,0.3152100271,0.9845520082,0.056793078100000005,0.1739130435,0.41221374050000004,0.1704545455,0.0,0.46506243280000004,0.4494514107,562.3365,3.3116,10.2255
1.41385,0.0,19.58,0,0.871,6.129,96.0,1.7494,5,403,14.7,344.10625,15.12,17.0,0.1552996247,0.0,0.7008797654000001,1.0,0.45748644990000004,0.9588053553,0.07131351250000001,0.1739130435,0.41221374050000004,0.1704545455,0.0,0.44290085170000004,0.3742163009,588.384,3.3747,10.2255
3.53501,0.0,19.58,0,0.871,6.152,82.6,1.7455,5,403,14.7,344.10625,15.02,15.6,0.389337515,0.0,0.7008797654000001,1.0,0.4652777778,0.8208032956,0.0708647828,0.1739130435,0.41221374050000004,0.1704545455,0.0,0.4395931531,0.33032915360000004,508.1552,3.37275,10.2255
2.44668,0.0,19.58,0,0.871,5.272,94.0,1.7364000000000002,5,403,14.7,344.10625,16.14,13.1,0.2692567775,0.0,0.7008797654000001,1.0,0.16717479670000002,0.9382080330000001,0.0698177467,0.1739130435,0.41221374050000004,0.1704545455,0.0,0.4766393782,0.2519592476,495.568,3.3682,10.2255
1.2235800000000001,0.0,19.58,0,0.605,6.943,97.4,1.8773,5,403,14.7,363.43,4.59,36.9625,0.134306211,0.0,0.7008797654000001,0.45267489710000003,0.7332317073,0.9732234809,0.0860295471,0.1739130435,0.41221374050000004,0.1704545455,0.3660234403,0.0946001819,1.0,676.2482,3.43865,10.0925
1.34284,0.0,19.58,0,0.605,6.066,100.0,1.7573,5,403,14.7,353.89,6.43,24.3,0.1474647463,0.0,0.7008797654000001,0.45267489710000003,0.4361449864,1.0,0.0722224779,0.1739130435,0.41221374050000004,0.1704545455,0.185320232,0.1554618374,0.6030564263,606.6,3.37865,10.0925
1.42502,0.0,19.58,0,0.871,6.51,100.0,1.7659,5,403,14.7,364.31,7.39,23.3,0.156532065,0.0,0.7008797654000001,1.0,0.5865514905,1.0,0.07321198450000001,0.1739130435,0.41221374050000004,0.1704545455,0.38269208,0.1872157446,0.5717084639000001,651.0,3.38295,10.2255
1.27346,0.0,19.58,0,0.605,6.25,92.6,1.7984,5,403,14.7,344.10625,5.5,27.0,0.1398097137,0.0,0.7008797654000001,0.45267489710000003,0.4984756098,0.9237899073,0.0769513991,0.1739130435,0.41221374050000004,0.1704545455,0.0,0.1247002398,0.6876959248000001,578.75,3.3992,10.0925
1.46336,0.0,19.58,0,0.605,7.489,90.8,1.9709,5,403,14.7,374.43,1.73,36.9625,0.1607623035,0.0,0.7008797654000001,0.45267489710000003,0.9181910569,0.9052523172,0.0967990611,0.1739130435,0.41221374050000004,0.1704545455,0.5743814372,0.0,1.0,680.0012,3.48545,10.0925
1.8337700000000001,0.0,19.58,0,0.605,7.7305,98.2,2.0407,5,403,14.7,389.61,1.92,36.9625,0.2016314388,0.0,0.7008797654000001,0.45267489710000003,1.0,0.9814624099,0.10483017300000001,0.1739130435,0.41221374050000004,0.1704545455,0.8619154729,0.0062846275,1.0,759.1351,3.52035,10.0925
1.51902,0.0,19.58,0,0.605,7.7305,93.9,2.162,5,403,14.7,388.45,3.32,36.9625,0.1669035418,0.0,0.7008797654000001,0.45267489710000003,1.0,0.9371781668,0.11878681890000001,0.1739130435,0.41221374050000004,0.1704545455,0.8399431751,0.052592408800000004,1.0,725.89395,3.581,10.0925
2.24236,0.0,19.58,0,0.605,5.854,91.8,2.422,5,403,14.7,395.11,11.64,22.7,0.24671315900000002,0.0,0.7008797654000001,0.45267489710000003,0.3643292683,0.9155509784,0.1487021355,0.1739130435,0.41221374050000004,0.1704545455,0.9660944714,0.3277929381,0.5528996865,537.3972,3.711,10.0925
2.924,0.0,19.58,0,0.605,6.101,93.0,2.2834,5,403,14.7,344.10625,9.81,25.0,0.3219218126,0.0,0.7008797654000001,0.45267489710000003,0.44800135500000005,0.9279093718,0.1327549705,0.1739130435,0.41221374050000004,0.1704545455,0.0,0.2672620524,0.625,567.393,3.6417,10.0925
2.01019,0.0,19.58,0,0.605,7.7305,96.2,2.0459,5,403,14.7,369.3,3.7,36.9625,0.2210967147,0.0,0.7008797654000001,0.45267489710000003,1.0,0.9608650875,0.1054284794,0.1739130435,0.41221374050000004,0.1704545455,0.47721084410000003,0.0651616638,1.0,743.6741,3.52295,10.0925
1.80028,0.0,19.58,0,0.605,5.877,79.2,2.4259,5,403,14.7,344.10625,12.14,23.8,0.1979363244,0.0,0.7008797654000001,0.45267489710000003,0.3721205962,0.7857878476,0.1491508652,0.1739130435,0.41221374050000004,0.1704545455,0.0,0.3443314314,0.5873824451,465.4584,3.71295,10.0925
2.3004,0.0,19.58,0,0.605,6.319,96.1,2.1,5,403,14.7,344.10625,11.1,23.8,0.2531169943,0.0,0.7008797654000001,0.45267489710000003,0.5218495935,0.9598352214,0.1116531664,0.1739130435,0.41221374050000004,0.1704545455,0.0,0.30993136530000004,0.5873824451,607.2559,3.55,10.0925
2.44953,0.0,19.58,0,0.605,6.402,95.2,2.2625,5,403,14.7,344.10625,11.32,22.3,0.26957123180000003,0.0,0.7008797654000001,0.45267489710000003,0.5499661247000001,0.9505664264,0.1303502393,0.1739130435,0.41221374050000004,0.1704545455,0.0,0.3172083023,0.5403605016,609.4704,3.63125,10.0925
